657212,312749,08/07/2016,8,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,33-062 158 STREET,11354,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4115100,New York,40.7664211,-73.80699594,1037712.965,218563.5291
203167,303575,09/04/2015,4,0,OnCurb,Alive,Good,Acer,maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,45-036 34 STREET,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4017900,New York,40.74287271,-73.93115183,1003327.999,209932.6829
435837,201994,11/06/2015,4,0,OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,206 FOUNTAIN AVENUE,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK82,East New York,3119600,New York,40.67507774,-73.87525041,1018853.589,185250.0734
38879,223017,06/28/2015,19,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,3or4,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,502 10 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3015100,New York,40.6667949,-73.98324165,988899.0829,182208.2032
334758,336504,10/15/2015,11,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,78-014 266 STREET,11004,Glen Oaks,413,4,Queens,23,26,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157901,New York,40.74911542,-73.70684144,1065477.211,212335.5245
39235,231095,06/29/2015,8,0,OnCurb,Alive,Fair,Fraxinus americana,white ash,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2901 KINGS HIGHWAY,11210,Brooklyn,314,3,Brooklyn,45,41,19,BK58,Flatlands,3074600,New York,40.6156361,-73.9455198,999375.43,163573.9196
434790,504832,11/05/2015,11,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1069 EAST TREMONT AVENUE,10460,Bronx,206,2,Bronx,15,87,32,BX17,East Tremont,2036100,New York,40.84024236,-73.87927587,1017654.058,245423.3317
286317,107678,10/06/2015,5,0,OnCurb,Alive,Good,Ulmus parvifolia,Chinese elm,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,18 EAST 74 STREET,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1013000,New York,40.7732573,-73.96499721,993944.937,220997.2231
201362,338015,09/04/2015,4,0,OnCurb,Alive,Good,Prunus serotina,black cherry,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,252 BEACH 131 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4092800,New York,40.57683,-73.8504148,1025803.717,149466.645
249563,337619,09/23/2015,13,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,85-038 239 STREET,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4157102,New York,40.73247749,-73.72658904,1060024.563,206256.1338
336127,415993,10/16/2015,29,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,250 WIMAN AVENUE,10308,Staten Island,503,5,Staten Island,51,64,24,SI54,Great Kills,5015603,New York,40.53825104,-74.14391,944249.7204,135408.7745
68057,326518,07/15/2015,22,0,OffsetFromCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,104-021 142 STREET,11435,Jamaica,412,4,Queens,28,32,10,QN01,South Jamaica,4020200,New York,40.69078217,-73.80942629,1037099.702,191004.5016
489936,504029,12/01/2015,4,0,OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1865 WEBSTER AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023100,New York,40.84718411,-73.90137489,1011536.47,247944.8126
